id;english;french
335;Margarine, tub, canola, COUNTRY CROCK;Margarine, molle, canola, COUNTRY CROCK;;
336;Margarine, tub, canola and soya, PARKAY;Margarine, molle, canola et soya, PARKAY;;
337;Margarine, tub, soya, MIRAGE;Margarine, molle, soya, MIRAGE;;
338;Margarine, tub, canola, MONARCH;Margarine, molle, canola, MONARCH;;
339;Margarine, stick, corn and canola, FLEISCHMANN;Margarine, dure, maïs et canola, FLEISCHMANN;;
340;Margarine, stick, unspecified vegetable oils, CHEF MASTER;Margarine, dure, huiles végétales non précisées, CHEF MASTER;;
341;Margarine, tub, soya, GOLDEN GATE;Margarine, molle, soya, GOLDEN GATE;;
342;Margarine, tub, canola, LAKELAND;Margarine, molle, canola, LAKELAND;;
343;Margarine, tub, olive, FLEISCHMANN;Margarine, molle, olive, FLEISCHMANN;;
344;Shortening, industrial, for frying (liquid), soybean;Shortening, industriel, friture (liquide), soya;;
345;Salad dressing, russian, commercial, regular;Vinaigrette, russe, commerciale, régulière;;
346;Salad dressing, russian, commercial, low calorie;Vinaigrette, russe, commerciale, hypocalorique;;
347;Salad dressing, thousand island, commercial, regular;Vinaigrette, mille îles, commerciale, régulière;;
348;Salad dressing, mayonnaise type, commercial, regular;Vinaigrette, type mayonnaise, commerciale, régulière;;
349;Salad dressing, french, commercial, low calorie;Vinaigrette, française, commerciale, hypocalorique;;
350;Salad dressing, italian, commercial, low Calorie;Vinaigrette, italienne, commerciale, hypocalorique;;
351;Salad dressing, thousand island, commercial, low calorie;Vinaigrette, commerciale, mille Îles, hypocalorique;;
352;Salad dressing, mayonnaise, commercial, regular;Vinaigrette, mayonnaise, commerciale, régulière;;
353;Salad dressing, italian, commercial, regular;Vinaigrette, italienne, commerciale, régulière;;
354;Salad dressing, french, commercial, regular;Vinaigrette, française, commerciale, régulière;;
355;Salad dressing, blue cheese, commercial, regular;Vinaigrette, fromage bleu, commerciale, régulière;;
356;Animal fat, native, seal oil;Gras animal,  autochtone, huile de phoque;;
357;Shortening, household, unspecified vegetable and animal oils;Shortening, domestique, huiles végétales et animales non précisées;;
358;Shortening, industrial, for frying (liquid), canola;Shortening, industriel, friture (liquide), canola;;
359;Shortening, industrial, for frying (solid), canola;Shortening, industriel, friture (solide), canola;;
360;Shortening, industrial, for frying (solid), soybean;Shortening, industriel, friture (solide), soya;;
361;Shortening, industrial, for baking (cake), canola;Shortening, industriel, pour cuisson (gâteau), canola;;
362;Shortening, industrial, for baking (cake), soybean;Shortening, industriel, pour cuisson (gâteau), soya;;
363;Shortening, industrial, for baking (pastry), canola;Shortening, industriel, pour cuisson (pâtisserie), canola;;
364;Shortening, industrial, for baking (pastry), soybean;Shortening, industriel, pour cuisson (pâtisserie), soya;;
365;Shortening, industrial, all purpose, soy and palm;Shortening, industriel, tout usage, soya et palme;;
366;Shortening, industrial, all purpose, canola and palm;Shortening, industriel, tout usage, canola et palme;;
367;Spread, 50% butter / 50% margarine;Tartinade, mélange, 50% beurre / 50% margarine;;
368;Spread, 20% butter / 80% margarine;Tartinade, mélange, 20% beurre / 80% margarine;;
369;Shortening, household, unspecified vegetable oil;Shortening, domestique, huile végétale non précisée;;
370;Chicken, broiler, meat, skin, giblets and neck, raw;Poulet à griller, viande, peau, abats et cou, cru;;
371;Chicken, broiler, meat, skin, giblets and neck, batter dipped, fried;Poulet à griller, viande, peau, abats et cou, pâte à frire, frits;;
372;Chicken, broiler, meat, skin, giblets and neck, flour coated, fried;Poulet à griller, viande, peau, abats et cou, enfarinés, frits;;
373;Chicken, broiler, meat, skin, giblets and neck, roasted;Poulet à griller, viande, peau, abats et cou, rôtis;;
374;Chicken, broiler, meat, skin, giblets and neck, stewed;Poulet à griller, viande, peau, abats et cou, bouillis;;
375;Chicken, broiler, meat and skin, raw;Poulet à griller, viande et peau, crues;;
376;Chicken, broiler, meat and skin, batter dipped, fried;Poulet à griller, viande et peau, pâte à frire frites;;
377;Chicken, broiler, meat and skin, flour coated, fried;Poulet à griller, viande et peau, enfarinées, frites;;
378;Chicken, broiler, meat and skin, roasted;Poulet à griller, viande et peau, rôti;;
379;Chicken, broiler, meat and skin, stewed;Poulet à griller, viande et peau, bouilli;;
380;Chicken, broiler, meat only, raw;Poulet à griller, viande seulement, cru;;
381;Chicken, broiler, meat only, fried;Poulet à griller, viande seulement, frit;;
382;Chicken, broiler, meat only, roasted;Poulet à griller, viande seulement, rôti;;
383;Chicken, broiler, meat only, stewed;Poulet à griller, viande seulement, bouilli;;
384;Chicken, broiler, skin only, batter dipped, fried;Poulet à griller, peau seulement, pâte à frire, frit;;
385;Chicken, broiler, skin only, flour coated, fried;Poulet à griller, peau seulement, enfariné, frit;;
386;Chicken, broiler, giblets, raw;Poulet à griller, abats, cru;;
387;Chicken, broiler, giblets, flour coated, fried;Poulet à griller, abats, enfariné, frit;;
388;Chicken, broiler, giblets, simmered;Poulet à griller, abats, mijoté;;
389;Chicken, broiler, gizzard, raw;Poulet à griller, gésier, cru;;
390;Chicken, broiler, gizzard, simmered;Poulet à griller, gésier, mijoté;;
391;Chicken, broiler, heart, raw;Poulet à griller, coeur, cru;;
392;Chicken, broiler, heart, simmered;Poulet à griller, coeur, mijoté;;
393;Chicken, broiler, liver, raw;Poulet à griller, foie, cru;;
394;Chicken, broiler, liver, simmered;Poulet à griller, foie, mijoté;;
395;Chicken, broiler, light meat and skin, raw;Poulet à griller, viande blanche et peau, cru;;
396;Chicken, broiler, light meat and skin, batter dipped, fried;Poulet à griller, viande blanche et peau, pâte à frire, frit;;
397;Chicken, broiler, light meat and skin, flour coated, fried;Poulet à griller, viande blanche et peau, enfarinées, frit;;
398;Chicken, broiler, light meat and skin, roasted;Poulet à griller, viande blanche et peau, rôti;;
399;Chicken, broiler, light meat and skin, stewed;Poulet à griller, viande blanche et peau,  bouilli;;
400;Chicken, broiler, dark meat and skin, raw;Poulet à griller, viande brune et peau, cru;;
401;Chicken, broiler, dark meat and skin, batter dipped, fried;Poulet à griller, viande brune et peau, pâte à frire, frit;;
402;Chicken, broiler, dark meat and skin, flour coated, fried;Poulet à griller, viande brune et peau, enfarinées, frit;;
403;Chicken, broiler, dark meat and skin, roasted;Poulet à griller, viande brune et peau, rôties;;
404;Chicken, broiler, dark meat and skin, stewed;Poulet à griller, viande brune et peau,  bouillies;;
405;Chicken, broiler, light meat, raw;Poulet à griller, viande blanche, crue;;
406;Chicken, broiler, light meat, fried;Poulet à griller, viande blanche, frite;;
407;Chicken, broiler, light meat, roasted;Poulet à griller, viande blanche, rôtie;;
408;Chicken, broiler, light meat, stewed;Poulet à griller, viande blanche,  bouillie;;
409;Chicken, broiler, dark meat, raw;Poulet à griller, viande brune, crue;;
410;Chicken, broiler, dark meat, fried;Poulet à griller, viande brune, frite;;
411;Chicken, broiler, dark meat, roasted;Poulet à griller, viande brune, rôtie;;
412;Chicken, broiler, dark meat, stewed;Poulet à griller, viande brune, bouilli;;
413;Chicken, broiler, back, meat and skin, batter dipped, fried;Poulet à griller, dos, viande et peau, pâte à frire, frit;;
414;Chicken, broiler, back, meat and skin, flour coated, fried;Poulet à griller, dos, viande et peau, enfarinées, frit;;
415;Chicken, broiler, back, meat, fried;Poulet à griller, dos, viande, frit;;
416;Chicken, broiler, breast, meat and skin, batter dipped, fried;Poulet à griller, poitrine, viande et peau, pâte à frire, frit;;
417;Chicken, broiler, breast, meat and skin, flour coated, fried;Poulet à griller, poitrine, viande et peau, enfariné, frit;;
418;Chicken, broiler, breast, meat, fried;Poulet à griller, poitrine, viande, frit;;
419;Chicken, broiler, drumstick, meat and skin, batter dipped, fried;Poulet à griller, pilon, viande et peau, pâte à frire, frit;;
420;Chicken, broiler, drumstick, meat and skin, flour coated, fried;Poulet à griller, pilon, viande et peau, enfarinées, frit;;
421;Chicken, broiler, drumstick, meat, fried;Poulet à griller, pilon, viande, frit;;
422;Chicken, broiler, leg, meat and skin, raw;Poulet à griller, cuisse, viande et peau, cru;;
423;Chicken, broiler, leg, meat and skin, batter dipped, fried;Poulet à griller, cuisse, viande et peau, pâte à frire, frit;;
424;Chicken, broiler, leg, meat and skin, flour coated, fried;Poulet à griller, cuisse, viande et peau, enfariné, frit;;
425;Chicken, broiler, leg, meat and skin, roasted;Poulet à griller, cuisse, viande et peau, rôti;;
426;Chicken, broiler, leg, meat and skin, stewed;Poulet à griller, cuisse, viande et peau, bouilli;;
427;Chicken, broiler, leg, meat, raw;Poulet à griller, cuisse, viande, cru;;
428;Chicken, broiler, leg, meat, fried;Poulet à griller, cuisse, viande, frit;;
429;Chicken, broiler, leg, meat, roasted;Poulet à griller, cuisse, viande, rôti;;
430;Chicken, broiler, leg, meat, stewed;Poulet à griller, cuisse, viande, bouilli;;
431;Chicken, broiler, neck, meat and skin, raw;Poulet à griller, cou, viande et peau, cru;;
432;Chicken, broiler, neck, meat and skin, batter dipped, fried;Poulet à griller, neck, viande et peau, pâte à frire, frit;;
433;Chicken, broiler, neck, meat and skin, flour coated, fried;Poulet à griller, neck, viande et peau, enfariné, frit;;
434;Chicken, broiler, neck, meat and skin, simmered;Poulet à griller, neck, viande et peau, mijoté;;
435;Chicken, broiler, neck, meat, raw;Poulet à griller, cou, viande, cru;;
436;Chicken, broiler, neck, meat, fried;Poulet à griller, cou, viande, frit;;
437;Chicken, broiler, neck, meat, simmered;Poulet à griller, viande, mijoté;;
438;Chicken, broiler, thigh, meat and skin, batter dipped, fried;Poulet à griller, haut de cuisse, viande et peau, pâte à frire, frit;;
439;Chicken, broiler, thigh, meat and skin, flour coated, fried;Poulet à griller, haut de cuisse, viande et peau, enfariné, frit;;
440;Chicken, broiler, thigh, meat, fried;Poulet à griller, haut de cuisse, viande, frit;;
441;Chicken, broiler, wing, meat and skin, raw;Poulet à griller, aile, viande et peau, cru;;
442;Chicken, broiler, wing, meat and skin, batter dipped, fried;Poulet à griller, aile, viande et peau, pâte à frire, frit;;
443;Chicken, broiler, wing, meat and skin, flour coated, fried;Poulet à griller, aile, viande et peau, enfariné, frit;;
444;Chicken, broiler, wing, meat and skin,  roasted;Poulet à griller, aile, viande et peau, rôti;;
445;Chicken, broiler, wing, meat and skin, stewed;Poulet à griller, aile, viande et peau, bouilli;;
446;Chicken, broiler, wing, meat, raw;Poulet à griller, aile, viande, cru;;
447;Chicken, broiler, wing, meat, fried;Poulet à griller, aile, viande, frit;;
448;Chicken, broiler, wing, meat, roasted;Poulet à griller, aile, viande, rôti;;
449;Chicken, broiler, wing, meat, stewed;Poulet à griller, aile, viande, bouilli;;
450;Chicken, roasting, meat, skin, giblets and neck, raw;Poulet à rôtir, viande, peau, abats et cou, crus;;
451;Chicken, roasting, meat, skin, giblets and neck, roasted;Poulet à rôtir, viande, peau, abats et cou, rôtis;;
452;Chicken, roasting, meat and skin, raw;Poulet à rôtir, viande et peau, cru;;
453;Chicken, roasting, meat and skin, roasted;Poulet à rôtir, viande et peau, rôties;;
454;Chicken, roasting, meat only, raw;Poulet à rôtir, viande seulement, crue;;
455;Chicken, roasting, meat only, roasted;Poulet à rôtir, viande seulement, rôtie;;
456;Chicken, roasting, giblets, raw;Poulet à rôtir, abats, cru;;
457;Chicken, roasting, giblets, simmered;Poulet à rôtir, abats, mijoté;;
458;Chicken, roasting, light meat, raw;Poulet à rôtir, viande blanche, cru;;
459;Chicken, roasting, light meat, roasted;Poulet à rôtir, viande blanche, rôti;;
460;Chicken, stewing, meat, skin, giblets and neck, raw;Poulet à bouillir, viande, peau, abats et cou, crus;;
461;Chicken, stewing, meat, skin, giblets and neck, stewed;Poulet à bouillir, viande, peau, abats et cou, bouillis;;
462;Chicken, stewing, meat and skin, raw;Poulet à bouillir, viande et peau, crues;;
463;Chicken, stewing, meat and skin, stewed;Poulet à bouillir, viande et peau, bouillies;;
464;Chicken, stewing, meat only, raw;Poulet à bouillir, viande seulement, crue;;
465;Chicken, stewing, giblets, raw;Poulet à bouillir, abats, cru;;
466;Chicken, stewing, giblets, simmered;Poulet à bouillir, abats, mijoté;;
467;Chicken, stewing, light meat only, raw;Poulet à bouillir, viande blanche seulement, cru;;
468;Chicken, stewing, light meat only, stewed;Poulet à bouillir, viande blanche seulement, bouilli;;
469;Chicken, stewing, dark meat only, raw;Poulet à bouillir, viande brune seulement, cru;;
470;Chicken, stewing, dark meat only, stewed;Poulet à bouillir, viande brune seulement, bouilli;;
471;Chicken, capons, meat, skin, giblets and neck, raw;Poulet, chapon, viande, peau, abats et cou, crus;;
472;Chicken, capons, meat, skin, giblets and neck, roasted;Poulet, chapon, viande, peau, abats et cou, rôtis;;
473;Chicken, capon, meat and skin, raw;Poulet, chapon, viande et peau, crues;;
474;Chicken, capon, meat and skin, roasted;Poulet, chapon, viande et peau, rôties;;
475;Chicken, capon, giblets, raw;Poulet, chapon, abats, cru;;
476;Chicken, capon, giblets, simmered;Poulet, chapon, abats, mijoté;;
477;Duck, domesticated, meat and skin, raw;Canard domestiqué, viande et peau, crues;;
478;Duck, domesticated, meat and skin, roasted;Canard domestiqué, viande et peau, rôties;;
479;Duck, domesticated, meat only, raw;Canard domestiqué, viande seulement, crue;;
480;Duck, domesticated, meat only, roasted;Canard domestiqué, viande seulement, rôtie;;
481;Duck, domesticated, liver, raw;Canard domestiqué, foie, cru;;
482;Duck, wild, native, meat and skin, raw;Canard sauvage, autochtone, viande et peau, crues;;
483;Duck, wild, native, breast, meat only, raw;Canard sauvage, autochtone, poitrine, viande seulement, cru;;
484;Goose, domesticated, meat and skin, raw;Oie domestiquée, viande et peau, crues;;
485;Goose, domesticated, meat and skin, roasted;Oie domestiquée, viande et peau, rôties;;
486;Goose, domesticated, meat only, raw;Oie domestiquée, viande seulement, crue;;
487;Goose, domesticated, meat only, roasted;Oie domestiquée, viande seulement, rôtie;;
488;Goose, domesticated, liver, raw;Oie domestiquée, foie, cru;;
489;Guinea, meat and skin, raw;Pintade, viande et peau, crues;;
490;Guinea, meat only, raw;Pintade, viande seulement, crue;;
491;Pheasant, meat and skin, raw;Faisant, viande et peau, crues;;
492;Pheasant, meat only, raw;Faisan, viande seulement, crue;;
493;Pheasant, breast, meat only, raw;Faisan, poitrine, viande seulement, cru;;
494;Pheasant, leg, meat only, raw;Faisan, cuisse, viande seulement, cru;;
495;Quail, meat and skin, raw;Caille, viande et peau, crue;;
496;Quail, meat only, raw;Caille, viande seulement, crue;;
497;Quail, breast, meat only, raw;Caille, poitrine, viande seulement, crue;;
498;Squab (pigeon), meat and skin, raw;Pigeonneaux (pigeon), viande et peau, crues;;
499;Squab (pigeon), meat only, raw;Pigeonneaux (pigeon), viande seulement, crue;;
500;Squab (pigeon), breast, meat only, raw;Pigeonneaux (pigeon), poitrine, viande seulement, cru;;
501;Turkey, all classes, meat and skin, raw;Dinde, toutes catégories, viande et peau, crue;;
502;Turkey, all classes, meat and skin, roasted;Dinde, toutes catégories, viande et peau, rôtie;;
503;Turkey, all classes, meat only, raw;Dinde, toutes catégories, viande seulement, cru;;
504;Turkey, all classes, meat only, roasted;Dinde, toutes catégories, viande seulement, rôti;;
505;Turkey, all classes, skin and separable fat only, raw;Dinde, toutes catégories, peau et gras séparable seulement, crue;;
506;Turkey, all classes, skin and separable fat only, roasted;Dinde, toutes catégories, peau et gras séparable seulement, rôtie;;
507;Turkey, all classes, giblets, raw;Dinde, toutes catégories, abats, crus;;
508;Turkey, all classes, giblets, simmered;Dinde, toutes catégories, abats, mijotés;;
509;Turkey, all classes, gizzard, raw;Dinde, toutes catégories, gésier, cru;;
510;Turkey, all classes, gizzard, simmered;Dinde, toutes catégories, gésier, mijoté;;
511;Turkey, all classes, heart, raw;Dinde, toutes catégories, coeur, cru;;
512;Turkey, all classes, heart, simmered;Dinde, toutes catégories, coeur, mijoté;;
513;Turkey, all classes, liver, raw;Dinde, toutes catégories, foie, cru;;
514;Turkey, all classes, liver, simmered;Dinde, toutes catégories, foie, mijoté;;
515;Turkey, all classes, neck, meat only, raw;Dinde, toutes catégories, cou, viande seulement, crue;;
516;Turkey, all classes, neck, meat only, simmered;Dinde, toutes catégories, cou, viande seulement, mijotée;;
517;Turkey, all classes, light meat and skin, raw;Dinde, toutes catégories, cou, viande blanche et peau, crue;;
518;Turkey, all classes, light meat and skin, roasted;Dinde, toutes catégories, viande blanche et peau, rôtie;;
519;Turkey, all classes, dark meat and skin, raw;Dinde, toutes catégories, viande brune et peau, crue;;
520;Turkey, all classes, dark meat and skin, roasted;Dinde, toutes catégories, viande brune et peau, rôtie;;
521;Turkey, all classes, light meat only, raw;Dinde, toutes catégories, viande blanche seulement, crue;;
522;Turkey, all classes, light meat only, roasted;Dinde, toutes catégories, viande blanche seulement, rôtie;;
523;Turkey, all classes, dark meat only, raw;Dinde, toutes catégories, viande brune seulement, crue;;
